show_id,theater_id,movie_id,screen_no,show_time
S000517,T0006,M0264,3,2025-06-30T19:00:00
S000518,T0006,M0364,3,2025-06-21T22:00:00
S000519,T0006,M0474,4,2025-06-22T16:00:00
S000520,T0006,M0045,5,2025-06-23T16:00:00
S000521,T0006,M0049,3,2025-06-22T13:00:00
S000522,T0006,M0030,1,2025-06-24T19:00:00
S000523,T0006,M0175,2,2025-06-28T16:00:00
S000524,T0006,M0009,1,2025-06-23T10:00:00
S000525,T0006,M0330,5,2025-06-27T16:00:00
S000526,T0006,M0030,1,2025-06-20T13:00:00
S000527,T0006,M0173,4,2025-06-25T19:00:00
S000528,T0006,M0452,1,2025-06-27T22:00:00
S000529,T0006,M0052,1,2025-06-22T22:00:00
S000530,T0006,M0197,3,2025-06-24T16:00:00
S000531,T0006,M0083,4,2025-06-20T22:00:00
S000532,T0006,M0118,3,2025-06-28T13:00:00
S000533,T0006,M0183,5,2025-06-27T22:00:00
S000534,T0006,M0428,2,2025-06-30T10:00:00
S000535,T0006,M0046,4,2025-06-26T16:00:00
S000536,T0006,M0437,4,2025-06-23T19:00:00
S000537,T0006,M0244,5,2025-06-22T19:00:00
S000538,T0006,M0378,4,2025-06-22T16:00:00
S000539,T0006,M0086,1,2025-06-27T16:00:00
S000540,T0006,M0291,3,2025-06-26T22:00:00
S000541,T0006,M0483,5,2025-06-27T13:00:00
S000542,T0006,M0034,2,2025-06-20T13:00:00
S000543,T0006,M0075,4,2025-06-20T22:00:00
S000544,T0006,M0397,1,2025-06-27T16:00:00
S000545,T0006,M0473,1,2025-06-28T10:00:00
S000546,T0006,M0107,4,2025-06-24T19:00:00
S000547,T0006,M0008,4,2025-06-21T13:00:00
S000548,T0006,M0480,3,2025-06-27T10:00:00
S000549,T0006,M0293,2,2025-06-29T16:00:00
S000550,T0006,M0053,1,2025-06-25T19:00:00
S000551,T0006,M0216,5,2025-06-23T13:00:00
S000552,T0006,M0268,1,2025-06-22T22:00:00
S000553,T0006,M0085,1,2025-06-25T13:00:00
S000554,T0006,M0148,3,2025-06-30T13:00:00
S000555,T0006,M0440,5,2025-06-21T22:00:00
S000556,T0006,M0140,2,2025-06-21T16:00:00
S000557,T0006,M0122,5,2025-06-23T16:00:00
S000558,T0006,M0479,4,2025-06-26T16:00:00
S000559,T0006,M0387,2,2025-06-24T22:00:00
S000560,T0006,M0375,3,2025-06-29T13:00:00
S000561,T0006,M0288,2,2025-06-30T19:00:00
S000562,T0006,M0495,5,2025-06-29T10:00:00
S000563,T0006,M0058,3,2025-06-28T16:00:00
S000564,T0006,M0203,5,2025-06-27T13:00:00
S000565,T0006,M0362,5,2025-06-26T10:00:00
S000566,T0006,M0072,1,2025-06-28T13:00:00
S000567,T0006,M0291,2,2025-06-23T16:00:00
S000568,T0006,M0209,1,2025-06-28T22:00:00
S000569,T0006,M0370,3,2025-06-27T16:00:00
S000570,T0006,M0237,5,2025-06-26T16:00:00
S000571,T0006,M0163,3,2025-06-30T10:00:00
S000572,T0006,M0377,1,2025-06-28T13:00:00
S000573,T0006,M0110,3,2025-06-20T16:00:00
S000574,T0006,M0186,3,2025-06-27T10:00:00
S000575,T0006,M0043,1,2025-06-27T13:00:00
S000576,T0006,M0342,4,2025-06-29T10:00:00
S000577,T0006,M0493,2,2025-06-26T22:00:00
S000578,T0006,M0459,2,2025-06-22T22:00:00
S000579,T0006,M0438,5,2025-06-29T13:00:00
S000580,T0006,M0149,1,2025-06-20T10:00:00
S000581,T0006,M0459,5,2025-06-26T10:00:00
S000582,T0006,M0438,5,2025-06-25T16:00:00
S000583,T0006,M0442,2,2025-06-28T13:00:00
S000584,T0006,M0144,3,2025-06-20T16:00:00
S000585,T0006,M0475,4,2025-06-20T10:00:00
S000586,T0006,M0384,2,2025-06-30T16:00:00
S000587,T0006,M0083,3,2025-06-20T22:00:00
S000588,T0006,M0499,4,2025-06-29T22:00:00
S000589,T0006,M0229,2,2025-06-26T16:00:00
S000590,T0006,M0093,4,2025-06-26T10:00:00
S000591,T0006,M0371,3,2025-06-25T13:00:00
S000592,T0006,M0210,5,2025-06-21T16:00:00
S000593,T0006,M0020,1,2025-06-25T19:00:00
S000594,T0006,M0154,2,2025-06-23T22:00:00
S000595,T0006,M0129,1,2025-06-25T22:00:00
S000596,T0006,M0426,2,2025-06-30T22:00:00
S000597,T0006,M0147,3,2025-06-30T13:00:00
S000598,T0006,M0442,1,2025-06-24T10:00:00
S000599,T0006,M0393,1,2025-06-21T13:00:00
S000600,T0006,M0096,5,2025-06-28T13:00:00
S000601,T0007,M0067,5,2025-06-24T19:00:00
S000602,T0007,M0149,5,2025-06-25T13:00:00
S000603,T0007,M0068,1,2025-06-26T19:00:00
S000604,T0007,M0336,1,2025-06-29T10:00:00
S000605,T0007,M0473,2,2025-06-24T16:00:00
S000606,T0007,M0009,5,2025-06-27T16:00:00
S000607,T0007,M0147,1,2025-06-28T19:00:00
S000608,T0007,M0331,4,2025-06-24T22:00:00
S000609,T0007,M0466,3,2025-06-23T13:00:00
S000610,T0007,M0381,4,2025-06-21T19:00:00
S000611,T0007,M0405,5,2025-06-30T16:00:00
S000612,T0007,M0481,3,2025-06-27T22:00:00
S000613,T0007,M0367,2,2025-06-27T19:00:00
S000614,T0007,M0086,2,2025-06-29T19:00:00
S000615,T0007,M0069,2,2025-06-24T22:00:00
S000616,T0007,M0111,3,2025-06-25T22:00:00
S000617,T0007,M0018,5,2025-06-24T22:00:00
S000618,T0007,M0272,3,2025-06-23T22:00:00
S000619,T0007,M0019,2,2025-06-27T19:00:00
S000620,T0007,M0370,5,2025-06-24T13:00:00
S000621,T0007,M0452,5,2025-06-23T10:00:00
S000622,T0007,M0484,5,2025-06-30T16:00:00
S000623,T0007,M0274,3,2025-06-28T22:00:00
S000624,T0007,M0102,3,2025-06-28T13:00:00
S000625,T0007,M0081,5,2025-06-27T13:00:00
S000626,T0007,M0085,4,2025-06-21T19:00:00
S000627,T0007,M0424,4,2025-06-29T19:00:00
S000628,T0007,M0493,1,2025-06-23T19:00:00
S000629,T0007,M0063,3,2025-06-29T13:00:00
S000630,T0007,M0144,4,2025-06-27T10:00:00
S000631,T0007,M0416,4,2025-06-29T16:00:00
S000632,T0007,M0194,5,2025-06-23T13:00:00
S000633,T0007,M0083,5,2025-06-22T22:00:00
S000634,T0007,M0145,1,2025-06-29T22:00:00
S000635,T0007,M0057,4,2025-06-23T22:00:00
S000636,T0007,M0346,2,2025-06-25T16:00:00
S000637,T0007,M0179,1,2025-06-29T10:00:00
S000638,T0007,M0024,3,2025-06-22T19:00:00
S000639,T0007,M0470,2,2025-06-28T19:00:00
S000640,T0007,M0468,5,2025-06-28T16:00:00
S000641,T0007,M0013,1,2025-06-29T22:00:00
S000642,T0007,M0029,2,2025-06-22T16:00:00
S000643,T0007,M0375,1,2025-06-28T16:00:00
S000644,T0007,M0239,2,2025-06-22T19:00:00
S000645,T0007,M0028,4,2025-06-26T22:00:00
S000646,T0007,M0028,2,2025-06-21T16:00:00
S000647,T0007,M0356,4,2025-06-27T22:00:00
S000648,T0007,M0322,5,2025-06-23T22:00:00
S000649,T0007,M0460,3,2025-06-21T16:00:00
S000650,T0007,M0193,5,2025-06-29T13:00:00
S000651,T0007,M0305,5,2025-06-28T13:00:00
S000652,T0007,M0476,1,2025-06-27T10:00:00
S000653,T0007,M0414,2,2025-06-26T10:00:00
S000654,T0007,M0339,3,2025-06-27T19:00:00
S000655,T0007,M0063,3,2025-06-27T16:00:00
S000656,T0007,M0432,4,2025-06-29T16:00:00
S000657,T0007,M0216,3,2025-06-20T22:00:00
S000658,T0007,M0059,2,2025-06-21T19:00:00
S000659,T0007,M0082,5,2025-06-25T22:00:00
S000660,T0007,M0404,2,2025-06-23T16:00:00
S000661,T0007,M0499,1,2025-06-24T16:00:00
S000662,T0007,M0319,4,2025-06-20T16:00:00
S000663,T0007,M0259,2,2025-06-22T13:00:00
S000664,T0007,M0410,3,2025-06-20T10:00:00
S000665,T0007,M0234,3,2025-06-23T16:00:00
S000666,T0007,M0119,2,2025-06-25T22:00:00
S000667,T0007,M0479,4,2025-06-29T13:00:00
S000668,T0007,M0189,3,2025-06-25T19:00:00
S000669,T0007,M0349,2,2025-06-28T16:00:00
S000670,T0007,M0335,5,2025-06-27T19:00:00
S000671,T0007,M0298,2,2025-06-29T13:00:00
S000672,T0007,M0051,4,2025-06-24T22:00:00
S000673,T0007,M0083,5,2025-06-28T22:00:00
S000674,T0007,M0362,2,2025-06-23T22:00:00
S000675,T0007,M0211,5,2025-06-22T16:00:00
S000676,T0007,M0096,2,2025-06-26T22:00:00
S000677,T0007,M0097,4,2025-06-29T19:00:00
S000678,T0007,M0253,4,2025-06-26T16:00:00
S000679,T0007,M0294,5,2025-06-26T19:00:00
S000680,T0007,M0391,5,2025-06-29T10:00:00
S000681,T0007,M0021,5,2025-06-24T13:00:00
S000682,T0007,M0212,5,2025-06-23T16:00:00
S000683,T0007,M0368,5,2025-06-29T10:00:00
S000684,T0007,M0069,1,2025-06-21T22:00:00
S000685,T0007,M0340,1,2025-06-27T19:00:00
S000686,T0007,M0071,3,2025-06-26T19:00:00
S000687,T0007,M0228,1,2025-06-27T22:00:00
S000688,T0007,M0104,5,2025-06-22T10:00:00
S000689,T0007,M0246,4,2025-06-25T16:00:00
S000690,T0007,M0401,4,2025-06-28T22:00:00
S000691,T0007,M0179,2,2025-06-26T19:00:00
S000692,T0007,M0305,4,2025-06-30T10:00:00
S000693,T0007,M0335,2,2025-06-26T22:00:00
S000694,T0007,M0040,2,2025-06-24T10:00:00
S000695,T0007,M0447,5,2025-06-24T19:00:00
S000696,T0007,M0445,5,2025-06-29T16:00:00
S000697,T0007,M0347,5,2025-06-30T10:00:00
S000698,T0007,M0429,5,2025-06-28T16:00:00
S000699,T0007,M0002,4,2025-06-23T16:00:00
S000700,T0007,M0054,4,2025-06-24T19:00:00
S000701,T0008,M0336,3,2025-06-24T16:00:00
S000702,T0008,M0388,3,2025-06-30T10:00:00
S000703,T0008,M0022,1,2025-06-27T10:00:00
S000704,T0008,M0117,5,2025-06-23T10:00:00
S000705,T0008,M0073,3,2025-06-25T10:00:00
S000706,T0008,M0074,4,2025-06-20T16:00:00
S000707,T0008,M0263,4,2025-06-26T10:00:00
S000708,T0008,M0369,1,2025-06-29T10:00:00
S000709,T0008,M0445,3,2025-06-27T19:00:00
S000710,T0008,M0453,1,2025-06-25T13:00:00
S000711,T0008,M0245,1,2025-06-20T22:00:00
S000712,T0008,M0247,4,2025-06-27T19:00:00
S000713,T0008,M0035,2,2025-06-20T10:00:00
S000714,T0008,M0205,3,2025-06-23T19:00:00
S000715,T0008,M0395,4,2025-06-23T16:00:00
S000716,T0008,M0344,1,2025-06-30T16:00:00
S000717,T0008,M0137,4,2025-06-29T13:00:00
S000718,T0008,M0017,1,2025-06-27T13:00:00
S000719,T0008,M0001,2,2025-06-26T16:00:00
S000720,T0008,M0434,1,2025-06-24T13:00:00
S000721,T0008,M0264,4,2025-06-25T10:00:00
S000722,T0008,M0139,3,2025-06-26T19:00:00
S000723,T0008,M0248,1,2025-06-22T19:00:00
S000724,T0008,M0457,3,2025-06-23T22:00:00
S000725,T0008,M0076,5,2025-06-29T22:00:00
S000726,T0008,M0297,3,2025-06-20T13:00:00
S000727,T0008,M0438,5,2025-06-28T13:00:00
S000728,T0008,M0042,1,2025-06-24T10:00:00
S000729,T0008,M0416,5,2025-06-27T22:00:00
S000730,T0008,M0258,5,2025-06-28T22:00:00
S000731,T0008,M0421,3,2025-06-26T22:00:00
S000732,T0008,M0103,4,2025-06-20T10:00:00
S000733,T0008,M0405,5,2025-06-27T13:00:00
S000734,T0008,M0319,5,2025-06-29T16:00:00
S000735,T0008,M0324,3,2025-06-24T10:00:00
S000736,T0008,M0440,5,2025-06-28T19:00:00
S000737,T0008,M0150,3,2025-06-21T10:00:00
S000738,T0008,M0069,5,2025-06-28T19:00:00
S000739,T0008,M0130,3,2025-06-21T10:00:00
S000740,T0008,M0452,4,2025-06-27T19:00:00
S000741,T0008,M0321,5,2025-06-24T22:00:00
S000742,T0008,M0114,3,2025-06-20T19:00:00
S000743,T0008,M0455,2,2025-06-23T13:00:00
S000744,T0008,M0198,5,2025-06-29T19:00:00
S000745,T0008,M0119,5,2025-06-30T22:00:00
S000746,T0008,M0368,2,2025-06-21T10:00:00
S000747,T0008,M0469,2,2025-06-23T16:00:00
S000748,T0008,M0215,4,2025-06-24T10:00:00
S000749,T0008,M0102,1,2025-06-24T10:00:00
S000750,T0008,M0441,5,2025-06-29T19:00:00
S000751,T0008,M0409,2,2025-06-20T10:00:00
S000752,T0008,M0331,2,2025-06-24T19:00:00
S000753,T0008,M0065,2,2025-06-21T16:00:00
S000754,T0008,M0170,3,2025-06-29T19:00:00
S000755,T0008,M0234,1,2025-06-21T16:00:00
S000756,T0008,M0106,3,2025-06-20T19:00:00
S000757,T0008,M0140,5,2025-06-20T22:00:00
S000758,T0008,M0382,1,2025-06-25T16:00:00
S000759,T0008,M0204,4,2025-06-21T19:00:00
S000760,T0008,M0244,1,2025-06-21T16:00:00
S000761,T0008,M0099,4,2025-06-24T10:00:00
S000762,T0008,M0282,2,2025-06-27T10:00:00
S000763,T0008,M0480,4,2025-06-23T13:00:00
S000764,T0008,M0195,4,2025-06-21T13:00:00
S000765,T0008,M0328,3,2025-06-27T16:00:00
S000766,T0008,M0343,3,2025-06-29T22:00:00
S000767,T0008,M0423,4,2025-06-26T13:00:00
S000768,T0008,M0317,1,2025-06-24T16:00:00
S000769,T0008,M0209,3,2025-06-21T22:00:00
S000770,T0008,M0167,3,2025-06-24T22:00:00
S000771,T0008,M0109,2,2025-06-27T10:00:00
S000772,T0008,M0118,3,2025-06-30T13:00:00
S000773,T0008,M0030,5,2025-06-23T16:00:00
S000774,T0008,M0071,1,2025-06-28T16:00:00
S000775,T0008,M0301,4,2025-06-21T19:00:00
S000776,T0008,M0060,4,2025-06-23T10:00:00
S000777,T0008,M0360,1,2025-06-27T19:00:00
S000778,T0008,M0234,3,2025-06-27T13:00:00
S000779,T0008,M0424,3,2025-06-21T22:00:00
S000780,T0008,M0363,4,2025-06-23T16:00:00
S000781,T0008,M0007,1,2025-06-26T10:00:00
S000782,T0008,M0051,2,2025-06-24T16:00:00
S000783,T0008,M0004,3,2025-06-21T22:00:00
S000784,T0008,M0078,5,2025-06-26T22:00:00
S000785,T0008,M0260,4,2025-06-27T10:00:00
S000786,T0008,M0359,1,2025-06-20T13:00:00
S000787,T0008,M0403,4,2025-06-29T10:00:00
S000788,T0008,M0491,2,2025-06-29T19:00:00
S000789,T0008,M0170,2,2025-06-26T16:00:00
S000790,T0008,M0032,4,2025-06-25T10:00:00
S000791,T0008,M0468,5,2025-06-29T19:00:00
S000792,T0008,M0094,2,2025-06-27T10:00:00
S000793,T0008,M0436,2,2025-06-22T22:00:00
S000794,T0008,M0106,4,2025-06-21T10:00:00
S000795,T0008,M0255,5,2025-06-20T16:00:00
S000796,T0008,M0025,1,2025-06-28T22:00:00
S000797,T0008,M0344,4,2025-06-25T19:00:00
S000798,T0008,M0457,2,2025-06-25T13:00:00
S000799,T0008,M0440,5,2025-06-29T13:00:00
S000800,T0008,M0132,2,2025-06-27T16:00:00
S000801,T0009,M0140,1,2025-06-20T16:00:00
S000802,T0009,M0320,1,2025-06-20T19:00:00
S000803,T0009,M0250,1,2025-06-25T22:00:00
S000804,T0009,M0228,1,2025-06-30T22:00:00
S000805,T0009,M0152,1,2025-06-25T13:00:00
S000806,T0009,M0059,4,2025-06-23T16:00:00
S000807,T0009,M0106,4,2025-06-21T19:00:00
S000808,T0009,M0038,1,2025-06-28T10:00:00
S000809,T0009,M0383,4,2025-06-21T19:00:00
S000810,T0009,M0136,4,2025-06-26T19:00:00
S000811,T0009,M0148,1,2025-06-28T16:00:00
S000812,T0009,M0114,1,2025-06-21T19:00:00
S000813,T0009,M0065,4,2025-06-25T19:00:00
S000814,T0009,M0261,5,2025-06-29T16:00:00
S000815,T0009,M0175,3,2025-06-20T10:00:00
S000816,T0009,M0407,4,2025-06-20T19:00:00
S000817,T0009,M0027,1,2025-06-21T10:00:00
S000818,T0009,M0385,3,2025-06-29T19:00:00
S000819,T0009,M0324,5,2025-06-23T10:00:00
S000820,T0009,M0395,2,2025-06-28T19:00:00
S000821,T0009,M0141,2,2025-06-22T16:00:00
S000822,T0009,M0418,2,2025-06-30T19:00:00
S000823,T0009,M0189,5,2025-06-28T22:00:00
S000824,T0009,M0130,2,2025-06-20T10:00:00
S000825,T0009,M0041,2,2025-06-22T19:00:00
S000826,T0009,M0489,3,2025-06-28T16:00:00
S000827,T0009,M0460,2,2025-06-20T22:00:00
S000828,T0009,M0328,3,2025-06-22T10:00:00
S000829,T0009,M0210,2,2025-06-21T13:00:00
S000830,T0009,M0475,3,2025-06-23T10:00:00
S000831,T0009,M0333,3,2025-06-28T22:00:00
S000832,T0009,M0017,2,2025-06-28T22:00:00
S000833,T0009,M0376,1,2025-06-28T10:00:00
S000834,T0009,M0142,5,2025-06-30T16:00:00
S000835,T0009,M0279,5,2025-06-24T19:00:00
S000836,T0009,M0245,2,2025-06-23T13:00:00
S000837,T0009,M0339,4,2025-06-29T22:00:00
S000838,T0009,M0207,3,2025-06-29T13:00:00
S000839,T0009,M0376,3,2025-06-30T13:00:00
S000840,T0009,M0245,3,2025-06-21T10:00:00
S000841,T0009,M0004,5,2025-06-23T10:00:00
S000842,T0009,M0100,2,2025-06-28T19:00:00
S000843,T0009,M0068,4,2025-06-23T16:00:00
S000844,T0009,M0434,3,2025-06-23T16:00:00
S000845,T0009,M0246,2,2025-06-25T22:00:00
S000846,T0009,M0055,5,2025-06-25T13:00:00
S000847,T0009,M0341,2,2025-06-24T13:00:00
S000848,T0009,M0374,4,2025-06-30T10:00:00
S000849,T0009,M0169,4,2025-06-30T10:00:00
S000850,T0009,M0485,5,2025-06-28T13:00:00
S000851,T0009,M0430,1,2025-06-21T22:00:00
S000852,T0009,M0418,5,2025-06-23T13:00:00
S000853,T0009,M0116,5,2025-06-23T16:00:00
S000854,T0009,M0022,3,2025-06-24T13:00:00
S000855,T0009,M0479,1,2025-06-21T10:00:00
S000856,T0009,M0047,5,2025-06-30T16:00:00
S000857,T0009,M0297,3,2025-06-24T10:00:00
S000858,T0009,M0097,2,2025-06-22T10:00:00
S000859,T0009,M0449,3,2025-06-26T16:00:00
S000860,T0009,M0017,3,2025-06-20T16:00:00
S000861,T0009,M0014,4,2025-06-23T10:00:00
S000862,T0009,M0202,3,2025-06-25T19:00:00
S000863,T0009,M0109,2,2025-06-23T22:00:00
S000864,T0009,M0398,1,2025-06-25T22:00:00
S000865,T0009,M0114,3,2025-06-27T13:00:00
S000866,T0009,M0147,4,2025-06-24T13:00:00
S000867,T0009,M0498,4,2025-06-30T22:00:00
S000868,T0009,M0297,5,2025-06-29T22:00:00
S000869,T0009,M0256,1,2025-06-21T16:00:00
S000870,T0009,M0311,1,2025-06-25T22:00:00
S000871,T0009,M0301,4,2025-06-28T10:00:00
S000872,T0009,M0014,1,2025-06-20T22:00:00
S000873,T0009,M0288,4,2025-06-28T22:00:00
S000874,T0009,M0133,5,2025-06-27T10:00:00
S000875,T0009,M0145,4,2025-06-21T22:00:00
S000876,T0009,M0386,1,2025-06-21T13:00:00
S000877,T0009,M0283,3,2025-06-27T13:00:00
S000878,T0009,M0308,4,2025-06-20T19:00:00
S000879,T0009,M0311,2,2025-06-25T16:00:00
S000880,T0009,M0432,1,2025-06-26T22:00:00
S000881,T0009,M0224,5,2025-06-29T19:00:00
S000882,T0009,M0434,2,2025-06-30T10:00:00
S000883,T0009,M0491,3,2025-06-29T10:00:00
S000884,T0009,M0231,2,2025-06-28T19:00:00
S000885,T0009,M0267,1,2025-06-30T10:00:00
S000886,T0009,M0326,2,2025-06-28T22:00:00
S000887,T0009,M0486,4,2025-06-21T13:00:00
S000888,T0009,M0155,5,2025-06-29T10:00:00
S000889,T0009,M0311,1,2025-06-30T13:00:00
S000890,T0009,M0025,1,2025-06-29T16:00:00
S000891,T0009,M0093,2,2025-06-28T13:00:00
S000892,T0009,M0246,5,2025-06-28T22:00:00
S000893,T0009,M0069,2,2025-06-28T22:00:00
S000894,T0009,M0028,2,2025-06-27T13:00:00
S000895,T0009,M0419,1,2025-06-20T16:00:00
S000896,T0009,M0300,4,2025-06-23T16:00:00
S000897,T0009,M0062,5,2025-06-28T16:00:00
S000898,T0009,M0372,3,2025-06-22T22:00:00
S000899,T0009,M0387,4,2025-06-25T10:00:00
S000900,T0009,M0025,1,2025-06-28T16:00:00
S000901,T0010,M0005,3,2025-06-25T13:00:00
S000902,T0010,M0272,2,2025-06-22T10:00:00
S000903,T0010,M0134,5,2025-06-27T19:00:00
S000904,T0010,M0303,4,2025-06-27T13:00:00
S000905,T0010,M0248,1,2025-06-27T13:00:00
S000906,T0010,M0336,2,2025-06-22T16:00:00
S000907,T0010,M0181,2,2025-06-25T19:00:00
S000908,T0010,M0407,4,2025-06-22T13:00:00
S000909,T0010,M0470,2,2025-06-20T10:00:00
S000910,T0010,M0058,3,2025-06-20T16:00:00
S000911,T0010,M0333,3,2025-06-20T22:00:00
S000912,T0010,M0077,5,2025-06-20T13:00:00
S000913,T0010,M0460,3,2025-06-25T22:00:00
S000914,T0010,M0179,1,2025-06-27T10:00:00
S000915,T0010,M0242,3,2025-06-26T10:00:00
S000916,T0010,M0081,1,2025-06-25T10:00:00
S000917,T0010,M0479,1,2025-06-23T13:00:00
S000918,T0010,M0463,3,2025-06-25T19:00:00
S000919,T0010,M0131,5,2025-06-20T22:00:00
S000920,T0010,M0045,1,2025-06-29T13:00:00
S000921,T0010,M0413,1,2025-06-30T16:00:00
S000922,T0010,M0431,5,2025-06-29T13:00:00
S000923,T0010,M0037,3,2025-06-20T22:00:00
S000924,T0010,M0387,4,2025-06-22T16:00:00
S000925,T0010,M0224,3,2025-06-20T19:00:00
S000926,T0010,M0143,5,2025-06-24T19:00:00
S000927,T0010,M0303,4,2025-06-30T16:00:00
S000928,T0010,M0199,3,2025-06-20T16:00:00
S000929,T0010,M0073,4,2025-06-30T13:00:00
S000930,T0010,M0426,2,2025-06-27T13:00:00
S000931,T0010,M0097,3,2025-06-30T10:00:00
S000932,T0010,M0192,2,2025-06-26T22:00:00
S000933,T0010,M0183,4,2025-06-22T10:00:00
S000934,T0010,M0194,4,2025-06-26T22:00:00
S000935,T0010,M0443,2,2025-06-21T10:00:00
S000936,T0010,M0362,1,2025-06-24T16:00:00
S000937,T0010,M0243,5,2025-06-27T19:00:00
S000938,T0010,M0162,4,2025-06-25T19:00:00
S000939,T0010,M0464,2,2025-06-24T13:00:00
S000940,T0010,M0301,2,2025-06-30T13:00:00
S000941,T0010,M0167,4,2025-06-27T13:00:00
S000942,T0010,M0442,2,2025-06-29T13:00:00
S000943,T0010,M0449,1,2025-06-21T16:00:00
S000944,T0010,M0009,4,2025-06-27T10:00:00
S000945,T0010,M0319,2,2025-06-24T22:00:00
S000946,T0010,M0361,2,2025-06-30T13:00:00
S000947,T0010,M0464,2,2025-06-28T22:00:00
S000948,T0010,M0149,1,2025-06-23T16:00:00
S000949,T0010,M0062,5,2025-06-23T19:00:00
S000950,T0010,M0332,5,2025-06-20T13:00:00
S000951,T0010,M0033,2,2025-06-29T13:00:00
S000952,T0010,M0225,3,2025-06-28T19:00:00
S000953,T0010,M0445,3,2025-06-23T19:00:00
S000954,T0010,M0341,4,2025-06-22T22:00:00
S000955,T0010,M0103,5,2025-06-23T22:00:00
S000956,T0010,M0256,2,2025-06-26T19:00:00
S000957,T0010,M0118,5,2025-06-22T16:00:00
S000958,T0010,M0432,2,2025-06-30T16:00:00
S000959,T0010,M0494,2,2025-06-29T19:00:00
S000960,T0010,M0401,4,2025-06-26T16:00:00
S000961,T0010,M0244,5,2025-06-25T22:00:00
S000962,T0010,M0117,1,2025-06-20T16:00:00
S000963,T0010,M0037,3,2025-06-24T16:00:00
S000964,T0010,M0300,1,2025-06-22T19:00:00
S000965,T0010,M0292,5,2025-06-29T19:00:00
S000966,T0010,M0442,2,2025-06-30T16:00:00
S000967,T0010,M0385,1,2025-06-24T16:00:00
S000968,T0010,M0336,5,2025-06-28T10:00:00
S000969,T0010,M0044,1,2025-06-30T16:00:00
S000970,T0010,M0435,2,2025-06-30T10:00:00
S000971,T0010,M0157,1,2025-06-28T19:00:00
S000972,T0010,M0396,2,2025-06-27T16:00:00
S000973,T0010,M0394,4,2025-06-30T10:00:00
S000974,T0010,M0485,5,2025-06-20T10:00:00
S000975,T0010,M0443,5,2025-06-26T16:00:00
S000976,T0010,M0411,4,2025-06-23T22:00:00
S000977,T0010,M0020,1,2025-06-22T19:00:00
S000978,T0010,M0220,3,2025-06-25T13:00:00
S000979,T0010,M0247,1,2025-06-21T19:00:00
S000980,T0010,M0451,5,2025-06-21T13:00:00
S000981,T0010,M0219,2,2025-06-24T19:00:00
S000982,T0010,M0245,1,2025-06-29T13:00:00
S000983,T0010,M0369,2,2025-06-29T13:00:00
S000984,T0010,M0215,2,2025-06-21T22:00:00
S000985,T0010,M0240,2,2025-06-23T22:00:00
S000986,T0010,M0293,3,2025-06-20T19:00:00
S000987,T0010,M0418,3,2025-06-30T19:00:00
S000988,T0010,M0275,1,2025-06-29T22:00:00
S000989,T0010,M0374,3,2025-06-24T22:00:00
S000990,T0010,M0475,5,2025-06-20T16:00:00
S000991,T0010,M0427,4,2025-06-29T16:00:00
S000992,T0010,M0438,4,2025-06-21T22:00:00
S000993,T0010,M0472,2,2025-06-22T16:00:00
S000994,T0010,M0012,2,2025-06-22T22:00:00
S000995,T0010,M0009,1,2025-06-26T13:00:00
S000996,T0010,M0352,2,2025-06-20T16:00:00
S000997,T0010,M0125,3,2025-06-28T10:00:00
S000998,T0010,M0028,1,2025-06-25T22:00:00
S000999,T0010,M0050,3,2025-06-24T19:00:00
S001000,T0010,M0462,5,2025-06-21T16:00:00
S001001,T0011,M0232,2,2025-06-25T10:00:00
S001002,T0011,M0468,5,2025-06-23T10:00:00
S001003,T0011,M0337,4,2025-06-29T22:00:00
S001004,T0011,M0114,5,2025-06-22T19:00:00
S001005,T0011,M0177,2,2025-06-25T19:00:00
S001006,T0011,M0056,4,2025-06-21T22:00:00
S001007,T0011,M0045,3,2025-06-30T16:00:00
S001008,T0011,M0206,3,2025-06-22T19:00:00
S001009,T0011,M0333,4,2025-06-27T13:00:00
S001010,T0011,M0209,1,2025-06-26T22:00:00
S001011,T0011,M0063,5,2025-06-25T16:00:00
S001012,T0011,M0284,1,2025-06-21T19:00:00
S001013,T0011,M0486,5,2025-06-30T19:00:00
S001014,T0011,M0073,4,2025-06-27T16:00:00
S001015,T0011,M0430,3,2025-06-30T16:00:00
S001016,T0011,M0472,1,2025-06-26T16:00:00
S001017,T0011,M0493,4,2025-06-27T22:00:00
S001018,T0011,M0277,1,2025-06-23T19:00:00
S001019,T0011,M0024,3,2025-06-22T19:00:00
S001020,T0011,M0035,1,2025-06-28T10:00:00
S001021,T0011,M0353,2,2025-06-21T13:00:00
S001022,T0011,M0174,4,2025-06-29T19:00:00
S001023,T0011,M0184,3,2025-06-30T16:00:00
S001024,T0011,M0154,5,2025-06-25T22:00:00
S001025,T0011,M0368,4,2025-06-23T13:00:00
S001026,T0011,M0179,4,2025-06-27T22:00:00
S001027,T0011,M0323,4,2025-06-20T19:00:00
S001028,T0011,M0150,2,2025-06-28T13:00:00
S001029,T0011,M0167,2,2025-06-21T10:00:00
S001030,T0011,M0041,3,2025-06-29T22:00:00
S001031,T0011,M0317,2,2025-06-27T13:00:00
S001032,T0011,M0190,1,2025-06-22T16:00:00
S001033,T0011,M0263,5,2025-06-27T10:00:00
